PTS_diff,PACE,AST_ratio,DEF_eff,OFF_eff,FGP_adj,TO_rate,DREB_p,OREB_p,FT_rate
0.8404154598191628,0.3941263962268425,-2.4940353367486616,-1.6275665763259197,-0.3506212559456272,-1.2668621402782805,-0.31653625235037897,-1.5171906733714744,0.6548848843260149,1.1123378142294675
0.32445165705935863,0.16552376614047548,-0.18112102388014756,-0.5057527670252451,-0.09293161494578435,0.24137553073746604,-0.4149092536506194,0.5471483061406434,-0.3255446676500066,1.418690806503715
0.9602686660615569,-0.6457882801743682,1.8283545542928954,-1.2777126071098883,0.19106736877335379,0.25303662321222214,1.4188463186115727,-1.386915095634814,-0.0709167347080085,1.6169375534937358
2.1043992731697894,0.5184094730248129,0.20651519503331825,-1.310020637759407,1.5428050732280496,1.1549589137926914,-0.16009180265027723,-2.8935808700925345,0.37404570415386557,0.2263339454634484
1.0379607444342844,-1.9506164350473116,-0.4581591478016177,0.06314800290933804,1.5349654089127196,0.24390702338475714,0.48533147885991934,-0.6968166321805982,1.669526719334846,1.6791567294782106
0.30002767034991723,0.43997064951142323,-2.946525053004856,-1.2339008237929348,-0.6908969172868896,-1.2971574372862218,0.48069192532028043,-1.2424057609236923,0.43488418998045747,1.2935825309372595
-0.16516144078190426,-0.13219830425370815,0.1426708878896233,-1.4458316996090166,-1.7182626230398577,-1.5562716297134949,0.5481532362281244,-0.007306831886462683,0.3976424276734557,0.37230806875836614
0.5106066369677571,-0.015391904409144804,-0.32429417933592086,-0.8146047737295252,-0.10291222041060247,-0.3662641521571074,1.063468080842294,-0.3276198847472943,0.09624586056806428,1.7264909210587323
-0.038791393538152315,-0.7100622811917677,-0.38382038227671145,-0.31731531408510943,-0.36646835519700294,-0.22291577532738588,1.5051316593718487,-1.2958034048662668,-0.3953906080563937,1.7128403865214832
-0.3181655338573001,0.15913392195834772,-0.8215875668454554,-0.39219959185054576,-0.8370032174170895,-1.1330789443059277,0.40287780388227373,0.972911256448129,0.607603190605454,0.09404488994293884
2.276103866509944,0.5844651983742291,-0.029107774138194414,-1.1798921549577246,1.8780838315646147,1.3999730332097242,-0.25414743472553947,-2.4352772647486143,0.26407122805616823,0.09011703602735724
0.23264920121412247,-0.20573547587327543,1.3998506373496942,0.0689385830967961,0.38991322872390793,-0.6183925392725304,-1.0394132567259189,-2.8418681481822174,0.3081121792509611,1.2554302946785494
2.4693423692459087,-0.819774968396987,0.8419973681284497,-2.973724972173104,0.4774560617804418,0.17650881738930088,0.6676891139757243,-0.18457438979103194,0.2383053923371307,1.6976907053281791
-0.42702511267131255,-0.92984348561324,-0.0016214126156048364,-0.13459078526268667,-0.7722593867380633,-1.098853811539295,1.2455945230757992,-1.5222099278562422,1.5948240042620017,0.46881667172090974
-1.274441115578517,-1.365108130575217,0.5485099319723612,0.1637191670895991,-1.6397465637189068,-2.1897794209869716,1.189350913273485,-0.5176707562113179,2.214132972658933,-1.4236544261064024
0.8940802287607936,-0.21468697151788832,0.502379049545136,-1.752294403588321,-0.4257400458804388,-0.8344643120438553,0.20013626701574494,-0.4610434697725438,0.5133560324599145,0.5506041682285093
0.42670750365866195,0.6565536276604992,-2.8135210983197427,-1.0670775431702957,-0.3884155015000806,-1.0070728615463125,0.35178565407201046,-1.420661866854331,0.17400785347065623,1.7218392755056888
-0.595272946871626,-0.18064474595939226,-0.28340022668738357,-1.4314178600950551,-2.2763478821017933,-2.0260657596580396,1.020707315690047,-0.16096868909016893,0.33406113224724926,0.3569465285134812
-1.3738937760775243,0.6343683313763435,-0.7269877640696277,-1.0598022225584744,-2.882161212616856,-3.135894837098815,-0.07870608452984401,-0.3586754453904832,0.9962995660267304,-0.3286267107873306
-0.8060445853103747,-1.4472941836691666,-0.3368107604555584,-0.45871893712128364,-1.6302827425591222,-0.9947303265175953,1.4656664487496303,-0.9500954642192263,-0.34062237913431676,-0.8379664046751674
1.1179195501118337,-1.1028573761821863,2.0391491447544143,-1.4633004439782278,0.26323841880856014,0.34758678027051493,1.3599321122384245,-0.6610468495362383,-0.12156288562409535,1.2764847540050852
-2.0785626269636404,-1.3355750797993677,-2.7707192851850873,-0.5163593243319888,-3.470173336053581,-3.2372169547344782,2.704001654312317,-0.10102095953615116,0.1591980028606867,1.6445132825544646
0.4970062731388324,1.311689331015437,-1.3488774841798157,-1.1769340169847031,-0.5057001309803104,-1.1487794705533874,1.5299715900557262,-0.45332454751351053,1.4344311336853788,1.6523861459435039
1.1376514113002971,-1.6066559386309518,-0.20476194744821502,0.6291616240186264,2.1985111531155397,0.744598329326979,-0.06235182786741106,-1.232190756897495,1.5354396726352562,2.065877799149313
0.038844016651955506,-1.6861724371404252,-1.0574770140821588,-0.9262469600847273,-0.838566891817568,-1.8262449544604613,0.7672389671763051,-1.41304586035825,1.1957230928282023,0.785515074306436
0.8205249277193616,-0.4038522177291371,1.5023276509830819,-0.16078627610131177,1.0011366401088504,-0.37133569392583016,-0.585371931508356,-2.1870999543768526,0.8457264963648257,0.9402390550830722
-2.5936197388015296,-0.3048859057940014,-1.485289463997378,1.5077189563931888,-2.0364817318286947,-1.3185317444988194,1.8932371322364285,-0.4356410624796389,1.6819533275034406,-0.2590795920555638
-1.8354561235216353,0.5253502930929187,-0.5144189060904588,-0.275631226293434,-2.7061756674701085,-1.992417124592329,2.4445998602684518,-0.5536483234688213,1.1861012635531378,-0.837909933284148
0.9173068797361109,0.645766584405594,-2.273111468427816,-1.4053742638877054,-0.08503451991742317,-0.7886756727878763,0.5913053423582321,-0.4974014712724285,0.37443080230432574,1.9518518800840168
-0.30161842453210796,0.20094409881276024,0.12876209820286882,-1.6312800412339779,-2.0891051424271265,-1.5684875842525525,1.3335562691488079,0.28532765472578164,0.17987852192971154,0.5135427745251184
-1.0002237798778382,0.6189723249320322,-0.527273225486921,-1.0714840308012221,-2.3960930039743866,-2.764867255593677,-0.4518591931458308,-0.11343832049154476,0.7779840640583512,0.06539534456766632
0.8023382189770186,-0.857296271107635,1.7743734212304725,-1.0916377752457018,0.18224188044641387,0.2863343528048491,1.742637044104422,-0.6139789114916543,-0.0036274763683478047,1.2835914763047764
-1.3015285068711255,-1.3988621274142705,-2.0944702247393514,-0.6201542770765639,-2.4634520682341936,-2.3656448408290083,2.0405806059315927,-0.10646421951313395,-0.17518277614089972,2.207251466760893
-0.47919384159175865,-0.7203853930163543,1.4075901216316937,1.0203489357420175,0.46585266963650207,0.07638933319685624,1.2969234900184627,-0.7178727973404913,0.5741168147383043,1.1062065813380364
0.9653536909820375,-0.046115698611944506,1.0051324034535765,-1.6936489314754668,-0.2928597935900319,-0.6048025614273964,0.43459802668605824,-0.680627928476795,0.3848068459214492,0.7630666936876684
