PTS_diff,PACE,AST_ratio,DEF_eff,OFF_eff,FGP_adj,TO_rate,DREB_p,OREB_p,FT_rate
0.9342075438675105,-0.571347453380598,1.42781208296926,-1.2275337542893832,0.20049371992740717,0.0928745325535912,1.325527858128412,-1.77479293506694,0.05930532337711645,2.100770395705714
-0.08649550306381491,0.789843551824111,-1.305927314191559,-0.6830887891301264,-0.7814715904353209,-0.87597609189853,1.987067375045246,0.11194548752515905,0.71051522897302,1.4756516779327382
-1.4763890137788118,-0.08567981706876796,-0.5387994989064069,0.5202406286353314,-1.4878807521885677,-1.7563829535077542,0.11600349521838584,-1.1506834349174715,1.6433225508981204,0.22063112484861538
-0.17336384748350187,0.3804122589170982,-0.261722911978281,-0.17163736816988645,-0.5284107450021056,-0.0899686445896376,2.537600965719872,-0.3202933378809313,0.14931719477571737,1.4757469049656715
-0.8248764306311573,-0.679182226634855,-1.844808785511964,0.9605744442730535,-0.18360894975890435,-0.5837469139206772,1.196754918413453,-1.469598632934057,-0.3262341318400713,3.4590028319385757
-1.7587111331428005,-0.4049906170363906,-1.4898313202279425,-0.600901639048429,-3.0647205540628804,-2.8161426642291225,3.131269394071443,0.32784961936124274,0.17913481135542095,1.3447899474956537
-0.1950809335884248,1.6324298256544425,-1.4304682481390876,-1.1707239073147648,-1.3763355478977244,-2.0489951062710485,1.212880328619849,-0.0590168680466905,1.1040983038043337,0.8798263489036817
-0.32538345021795473,0.8995353033106002,-1.1881344484174476,-0.5336027492164426,-0.9477743484241573,-0.9654341089972441,1.861299163832728,0.11194548752515905,0.3662261284011489,1.502769764246341
1.2165296632314948,1.0445583879950504,-2.2568293305905107,-1.3824117537372496,0.29115952768928155,-0.6266181472698972,-0.2621264863265948,-2.0141969453100614,0.9890976120139148,1.5377922452443653
-0.17336384748350187,-0.3799857468101787,0.7673478502552956,-0.10108966913639948,-0.36308435215065876,-0.2480922106936904,0.561848044162318,-0.4755568907929734,0.9399266677655761,0.15890503331547348
-0.1950809335884248,0.7070441493695547,-0.19474009252996582,0.5845347851073311,0.21644370916640454,0.851834999680347,0.9820516770041919,-0.2174162804280081,0.3278407122374237,1.3667238648637432
1.5640030409102466,0.26202547418854377,0.23115263611498338,-1.0248541707277747,1.1451492587268275,0.8787759230879888,0.7605915048520816,-2.0671741075552803,0.44094971409085726,0.2541411804522052
-0.2602321919031889,0.19795110169998095,0.2324975956092344,0.4368486769338748,0.010843684713709225,-0.8941609514406798,-0.8665840476882036,-2.6933601841699537,0.14730940477042986,1.1587745074785365
-0.5425543112671731,-0.2614604710042527,-0.9742692267777007,0.5692674659797212,-0.11284181232708226,-0.8627426960898686,-0.2755087542663216,-2.3870461155631895,2.76079009742614,-0.9714815653937565
-1.4763890137788118,-0.9447618867949414,-0.25431536680992867,0.3930759348519352,-1.632257326436736,-1.026721411146213,0.40039204493502656,-0.8517813726727351,0.9083298664799497,-0.8789901948728394
-0.998613119470532,-1.55837551030254,1.5676102981931903,1.0601828627677015,-0.36325666078951596,-0.9731238089535399,0.6711023102357142,-0.6344418027496541,2.190314070609504,-1.2304466741056304
1.2599638354413392,0.15251600493586406,0.48997665175100596,-1.8452929450843225,-0.13634298123499994,-0.7977069086766637,-0.6374464366219761,0.19338286962172138,-0.21874278027154914,1.62960017888173
-0.9117447750508446,0.52478416582446,-0.9891069838041173,-1.4691530441674105,-2.609904508822425,-2.732119029936389,0.508778473376803,-0.13479557598221262,1.2350537829505477,-0.6767460473958142
